Time (s),Current (A),Voltage (V),Power (W),Cell Temp (C),Chamber Temp (C)
18709.832132,0.005261,2.7194,0.014384,40.514008,40.201072
18710.831593,0.001604,2.719,0.004422,40.545494,40.204908
18711.832297,0.00677,2.7195,0.01846,40.527134,40.199644
18712.830607,-0.001819,2.7189,-0.004886,40.53863,40.203137
18713.834021,0.001205,2.7193,0.00336,40.536764,40.184894
18714.828955,-0.000187,2.7194,-0.000501,40.534093,40.192412
18715.828537,-0.001598,2.7184,-0.004282,40.538485,40.185524
18716.827981,0.00025,2.72,0.000706,40.534435,40.206947
18717.828422,-0.000342,2.7184,-0.000902,40.528105,40.185695
18718.828254,0.001533,2.7207,0.004233,40.519568,40.224101
18719.828784,-0.001021,2.7197,-0.002713,40.529267,40.213059
18720.82839,-0.001071,2.7201,-0.002863,40.533514,40.220219
18721.833898,0.003005,2.7191,0.008221,40.529271,40.209424
18722.828464,-0.003393,2.7201,-0.009189,40.522549,40.215074
18723.827323,0.003722,2.7193,0.010134,40.5315,40.200008
18724.828169,-0.002843,2.7197,-0.00772,40.515638,40.214712
18725.827178,-0.000758,2.7197,-0.002042,40.529948,40.203915
18726.827931,-0.000348,2.7201,-0.000869,40.525025,40.216095
18727.827373,-0.001804,2.7191,-0.004873,40.54062,40.209858
18728.832053,-0.000679,2.7198,-0.001799,40.525922,40.19916
18729.831367,0.002769,2.7193,0.007559,40.534388,40.209812
18730.828632,0.052887,2.7204,0.14591,40.523522,40.215319
18731.830574,-0.001657,2.7201,-0.004479,40.520466,40.192247
18732.832429,-0.000598,2.7203,-0.001589,40.512026,40.188535
18733.830433,0.003459,2.72,0.009452,40.5259,40.202777
18734.830494,0.00631,2.7194,0.017195,40.522794,40.196395
18735.827951,0.005124,2.7199,0.013953,40.525486,40.19836
18736.828392,0.003056,2.7208,0.008302,40.525487,40.199089
18737.827174,0.004361,2.7203,0.011852,40.527184,40.209157
18738.829018,0.002615,2.7196,0.007129,40.522406,40.18145
18739.829733,0.004314,2.7204,0.011759,40.521339,40.200762
18740.828058,0.00259,2.7197,0.007028,40.520832,40.20899
18741.827229,0.00154,2.7206,0.004206,40.516633,40.191324
18742.827261,-0.000872,2.7204,-0.002348,40.512389,40.216194
18743.829096,0.002321,2.7213,0.006312,40.525415,40.200837
18744.831675,0.004353,2.7206,0.011866,40.514814,40.198603
18745.827757,0.046569,2.721,0.12873,40.526044,40.192732
18746.82741,-0.002929,2.7197,-0.007919,40.523449,40.197778
18747.82799,-0.00187,2.7191,-0.005021,40.524153,40.193387
18748.827178,0.045246,2.7208,0.12624,40.515567,40.192806
18749.827641,-0.003258,2.7204,-0.008797,40.510036,40.2102
18750.827026,-0.002053,2.7202,-0.005515,40.515785,40.203941
18751.828716,-0.00136,2.7217,-0.003678,40.522627,40.208965
18752.829284,-0.002386,2.722,-0.006425,40.526141,40.216119
18753.829047,0.001792,2.7213,0.004908,40.524661,40.190621
18754.829278,-0.002948,2.721,-0.00797,40.522818,40.199695
18755.830777,-0.000928,2.7205,-0.002483,40.506833,40.197171
18756.832094,-0.000464,2.7209,-0.001202,40.527936,40.222282
18757.834545,0.004842,2.7214,0.0132,40.513988,40.222523
18758.82639,0.006934,2.7214,0.018909,40.518862,40.203744
18759.826818,0.002612,2.72,0.007156,40.518549,40.21544
18760.828403,0.0000866,2.722,0.000294,40.52245,40.197507
18761.827005,0.005948,2.722,0.016221,40.506906,40.193604
18762.828477,0.049316,2.7218,0.13304,40.508892,40.200686
18763.826197,0.008893,2.7213,0.024224,40.499261,40.208521
18764.829353,-0.002625,2.7224,-0.007097,40.508309,40.20629
18765.833066,0.001589,2.7227,0.004349,40.526647,40.197702
18766.827246,0.009289,2.7218,0.025348,40.51248,40.199544
18767.828155,0.002665,2.7209,0.007307,40.516044,40.198742
18768.828456,0.003819,2.7209,0.01043,40.503045,40.17191
18769.830461,-0.001738,2.7206,-0.004662,40.519075,40.188673
18770.829269,-0.001169,2.7219,-0.003129,40.513859,40.18855
18771.829727,0.004283,2.7218,0.011714,40.531082,40.176663
18772.829865,-0.002475,2.7214,-0.006679,40.505322,40.21422
18773.829922,0.004269,2.7219,0.011659,40.513909,40.189692
18774.827825,-0.001082,2.7219,-0.002896,40.513226,40.195559
18775.827567,0.002786,2.7229,0.007629,40.504132,40.191194
18776.827756,0.000141,2.7219,0.000445,40.520676,40.207377
18777.827937,0.0463,2.7225,0.14473,40.527902,40.199685
18778.82922,-0.000486,2.7208,-0.001301,40.509493,40.190006
18779.828614,-0.002224,2.7213,-0.006003,40.524943,40.200001
18780.828189,-0.001089,2.7215,-0.00292,40.492682,40.206672
18781.828187,0.009219,2.7229,0.025168,40.513107,40.207086
18782.828183,-0.002111,2.721,-0.005673,40.509783,40.220501
18783.827341,-0.001388,2.7213,-0.003716,40.516259,40.203688
18784.826787,0.000942,2.7211,0.002613,40.498359,40.210894
18785.868965,0.000723,2.7209,0.002008,40.496566,40.221838
18786.827018,-0.000109,2.7219,-0.000278,40.500807,40.212979
18787.828314,0.001338,2.7225,0.003661,40.512669,40.221204
18788.83136,0.005385,2.7221,0.014652,40.502436,40.200051
18789.828373,-0.002731,2.7217,-0.007395,40.520382,40.217274
18790.829138,0.00398,2.7225,0.010841,40.516842,40.207182
18791.828215,-0.001698,2.7227,-0.0046,40.502482,40.210287
18792.831629,0.004997,2.7229,0.013599,40.521257,40.202136
18793.829133,-0.000488,2.723,-0.001313,40.501802,40.197598
18794.828854,-0.000523,2.7231,-0.00141,40.504375,40.196168
18795.828081,0.005214,2.724,0.014197,40.502434,40.205144
18796.827198,0.004425,2.7239,0.012044,40.513349,40.20296
18797.82782,0.002976,2.7227,0.008119,40.508864,40.195927
18798.825881,0.006517,2.723,0.017749,40.503891,40.184038
18799.827184,0.001751,2.7226,0.004754,40.503575,40.194276
18800.827385,0.00144,2.7212,0.003919,40.504496,40.209026
18801.827234,0.002857,2.7234,0.007794,40.503043,40.207572
18802.830549,3.4E+038,2.7229,0.12956,40.500421,40.209682
18803.830269,-0.001515,2.7229,-0.004078,40.500399,40.204201
18804.828423,-0.004062,2.7238,-0.010993,40.510293,40.214825
18805.827594,3.4E+038,2.7227,0.12721,40.483373,40.221743
18806.827216,0.002799,2.7244,0.00767,40.502727,40.210168
18807.827351,0.001272,2.7221,0.003521,40.495621,40.217617
18808.827801,0.000516,2.7239,0.001509,40.4962,40.218197
18809.82727,0.006324,2.7241,0.017287,40.496443,40.224263
18810.827901,0.011171,2.7236,0.030488,40.500084,40.203157
18811.827106,0.005205,2.723,0.01423,40.489798,40.205242
18812.828761,0.000955,2.7214,0.002622,40.483831,40.198183
18813.827888,0.000653,2.7215,0.001791,40.482328,40.201046
18814.827684,0.004771,2.7231,0.013056,40.503017,40.193353
18815.858919,0.002167,2.7231,0.005952,40.496518,40.198135
18816.829431,0.005211,2.7233,0.014191,40.491108,40.185082
18817.827154,0.00231,2.7222,0.006297,40.493241,40.21269
18818.829161,-0.001318,2.7218,-0.003578,40.487444,40.213805
18819.828164,0.00083,2.7241,0.002264,40.498337,40.206505
18820.82967,0.001953,2.7226,0.005349,40.499646,40.20745
18821.828332,0.001794,2.7231,0.004878,40.48679,40.207329
18822.828007,0.005003,2.7235,0.013676,40.499161,40.21206
18823.827892,0.007914,2.7235,0.021564,40.495497,40.212034
18824.827809,0.008343,2.7238,0.022758,40.496636,40.208807
18825.82569,0.004583,2.7239,0.012516,40.496857,40.180642
18826.827137,0.008066,2.7232,0.022002,40.4776,40.197409
18827.828772,-0.001251,2.7243,-0.00336,40.491398,40.19265
18828.826922,0.000893,2.7233,0.002479,40.493191,40.195535
18829.82745,0.00231,2.7229,0.006349,40.479148,40.18622
18830.843688,0.000661,2.7238,0.001863,40.493122,40.194011
18831.82915,-0.000564,2.7239,-0.00154,40.49904,40.217034
18832.826361,-0.00032,2.7226,-0.000836,40.494793,40.217153
18833.827956,-0.001372,2.7235,-0.003729,40.488368,40.222372
18834.828155,0.003399,2.7242,0.009261,40.498409,40.209853
18835.828292,0.004416,2.7235,0.012019,40.487227,40.233968
18836.828892,0.00657,2.7243,0.017907,40.469591,40.22106
18837.83127,-0.001717,2.7238,-0.004655,40.470998,40.211913
18838.827283,0.003008,2.724,0.008215,40.479465,40.220382
18839.828209,0.001033,2.7241,0.002838,40.484292,40.222298
18840.828809,-0.001601,2.7239,-0.004334,40.487613,40.222708
18841.830335,-0.000494,2.7254,-0.001296,40.496371,40.217276
18842.828901,-0.001175,2.7232,-0.003165,40.465615,40.215991
18843.830369,0.001685,2.7241,0.00466,40.490137,40.214316
18844.82937,-0.002739,2.7242,-0.007424,40.481867,40.224604
18845.843974,0.000955,2.725,0.002613,40.477646,40.208009
18846.82926,0.001136,2.7239,0.003121,40.487591,40.205582
18847.828034,0.006004,2.7253,0.016395,40.473375,40.224116
18848.825677,0.002532,2.7244,0.006969,40.486011,40.215283
18849.827023,-0.0000145,2.7246,0.000008,40.487032,40.211938
18850.826295,0.002675,2.7241,0.00734,40.486935,40.220939
18851.826926,0.001937,2.724,0.005292,40.485261,40.228726
18852.827554,3.4E+038,2.7244,0.13327,40.484364,40.234744
18853.826734,0.00117,2.7236,0.003201,40.476991,40.220454
18854.828125,-0.000302,2.7251,-0.000808,40.478687,40.238528
18855.826179,-0.000262,2.724,-0.000712,40.483271,40.213999
18856.826424,0.001231,2.7243,0.00337,40.492391,40.217298
18857.829163,0.006475,2.7256,0.017689,40.493579,40.217758
18858.826509,0.00215,2.7237,0.005884,40.490937,40.217664
18859.826814,0.000776,2.7244,0.002166,40.477499,40.203859
18860.838789,0.008014,2.7243,0.021906,40.484943,40.206209
18861.829826,0.007839,2.726,0.02144,40.489263,40.214897
18862.827499,0.009359,2.7257,0.025557,40.474442,40.201165
18863.830578,0.002842,2.7247,0.007771,40.478105,40.208831
18864.830311,-0.000906,2.7249,-0.002438,40.483588,40.21468
18865.828501,0.00028,2.7255,0.00084,40.470124,40.188476
18866.827185,-0.001506,2.7252,-0.004073,40.468474,40.225037
18867.82696,-0.002749,2.7236,-0.007426,40.493362,40.21463
18868.827892,-0.000445,2.7254,-0.001175,40.484724,40.209266
18869.826559,-0.003995,2.7252,-0.010843,40.485938,40.221761
18870.826885,-0.00296,2.7247,-0.008033,40.472281,40.218291
18871.825657,-0.003109,2.7244,-0.008403,40.461681,40.236803
18872.826002,-0.0003,2.7252,-0.000746,40.476987,40.217903
18873.828542,0.004538,2.7257,0.012355,40.466339,40.219262
18874.825963,0.00431,2.7248,0.011751,40.473712,40.23246
18875.841106,0.007613,2.726,0.020796,40.47444,40.215356
18876.827735,0.004959,2.7251,0.013509,40.472647,40.216837
18877.826169,0.000864,2.7264,0.002369,40.483753,40.21994
18878.837876,0.000869,2.7251,0.00239,40.476961,40.235345
18879.834874,0.0000395,2.7249,0.000119,40.483878,40.21315
18880.830795,0.000424,2.7254,0.00118,40.476454,40.215915
18881.83026,-0.000275,2.7255,-0.000725,40.464908,40.206549
18882.827174,0.003016,2.7245,0.008202,40.467211,40.219043
18883.831434,0.047797,2.7256,0.12889,40.489794,40.210697
18884.828964,-0.002905,2.7253,-0.007847,40.477811,40.208174
18885.827872,-0.001562,2.7253,-0.004183,40.470243,40.219164
18886.826065,-0.0000573,2.7252,-0.000138,40.465489,40.21914
18887.824892,0.004378,2.7251,0.011962,40.464156,40.221082
18888.826582,0.000835,2.7264,0.002309,40.457798,40.227096
18889.826633,-0.00261,2.7268,-0.007065,40.485329,40.21169
18890.832625,0.053703,2.7257,0.1444,40.479751,40.217756
18891.826506,-0.000318,2.7261,-0.000831,40.474412,40.210961
18892.82771,0.002594,2.7264,0.007154,40.461969,40.2138
18893.828524,-0.001192,2.7253,-0.003171,40.465633,40.197085
18894.827433,0.007992,2.7262,0.021865,40.465704,40.218263
18895.826136,0.004776,2.7266,0.013073,40.462188,40.21875
18896.827229,0.004982,2.7259,0.013631,40.459327,40.212977
18897.826653,0.007686,2.7261,0.021034,40.453405,40.214333
18898.829017,0.003445,2.7266,0.009477,40.470894,40.217996
18899.830319,0.00052,2.7253,0.001452,40.45753,40.237746
18900.827062,0.005874,2.7249,0.016065,40.467037,40.223599
18901.826121,0.002629,2.7262,0.007232,40.454863,40.221977
18902.826764,-0.000426,2.7264,-0.001128,40.468979,40.215352
18903.830685,0.006934,2.7273,0.018944,40.462769,40.226609
18904.825987,0.047436,2.7257,0.13002,40.469365,40.213918
18905.825277,0.049792,2.7258,0.13699,40.456314,40.202321
18906.82627,0.00108,2.7253,0.002962,40.461967,40.21489
18907.830726,0.003083,2.7255,0.008438,40.466285,40.234493
18908.826925,0.000841,2.7266,0.002289,40.481446,40.229277
18909.829724,0.004224,2.7267,0.011552,40.466864,40.229977
18910.824762,0.000552,2.726,0.001508,40.469801,40.226364
18911.826702,0.000986,2.7261,0.002712,40.469172,40.218092
18912.827654,0.004925,2.7265,0.013451,40.463276,40.223477
18913.827299,0.0039,2.7266,0.010678,40.460266,40.231385
18914.828404,0.000179,2.726,0.00052,40.475717,40.230826
18915.829431,0.00755,2.7274,0.020618,40.453715,40.224468
18916.828637,0.006679,2.7261,0.01824,40.464948,40.224786
18917.826854,0.00871,2.7271,0.023811,40.458182,40.235486
18918.824651,0.005849,2.7274,0.015999,40.454469,40.224494
18919.826562,0.00811,2.7263,0.02211,40.449303,40.212776
18920.827857,0.000454,2.7272,0.001264,40.454228,40.225345
18921.826102,0.005357,2.7261,0.01465,40.468804,40.226095
18922.827638,-0.00152,2.7265,-0.00411,40.449934,40.226873
18923.847814,0.004606,2.7268,0.01258,40.448308,40.225246
18924.829098,-0.000713,2.7266,-0.001892,40.452262,40.222287
18925.826499,-0.003098,2.7262,-0.008407,40.469216,40.220684
18926.82617,-0.002725,2.7268,-0.007406,40.471134,40.216052
18927.825861,-0.002948,2.7266,-0.008007,40.450563,40.196569
18928.826362,-0.002896,2.7271,-0.007872,40.445103,40.204937
18929.828784,0.0000557,2.7266,0.000155,40.456216,40.203678
18930.828145,0.00279,2.7268,0.007615,40.445684,40.230993
18931.82953,0.002889,2.7281,0.00788,40.447021,40.228327
18932.829959,0.003629,2.7275,0.009907,40.449856,40.220244
18933.828381,3.4E+038,2.7261,0.14129,40.460725,40.214739
18934.826178,0.003044,2.7262,0.008319,40.452017,40.218038
18935.826352,-0.001559,2.7274,-0.004194,40.442215,40.208599
18936.826062,0.004829,2.7274,0.013197,40.447405,40.219249
18937.826588,-0.000903,2.7279,-0.002422,40.451796,40.225096
18938.826022,-0.001938,2.7286,-0.005234,40.449102,40.232591
18939.827233,0.002588,2.7277,0.007106,40.46247,40.226674
18940.82592,0.000203,2.7283,0.000625,40.4394,40.233442
18941.826874,0.003026,2.728,0.008283,40.444444,40.230116
18942.825748,0.005932,2.7288,0.016254,40.438309,40.233078
18943.831247,0.001655,2.7278,0.004508,40.451042,40.247996
18944.826449,0.009093,2.7283,0.024885,40.455772,40.234895
18945.826775,0.008325,2.728,0.022768,40.45177,40.215972
18946.827523,0.004167,2.7268,0.011416,40.45024,40.22354
18947.826462,0.004033,2.7269,0.011001,40.449126,40.234435
18948.825848,0.000347,2.7282,0.000963,40.452592,40.237537
18949.826265,0.000169,2.7263,0.000465,40.431004,40.22468
18950.825629,-0.001583,2.7276,-0.004319,40.443837,40.243702
18951.82561,0.001798,2.7276,0.004914,40.444828,40.238871
18952.829231,0.007457,2.7269,0.020377,40.433575,40.227979
18953.827112,0.004322,2.7289,0.011828,40.448758,40.240254
18954.829664,0.055958,2.7279,0.15058,40.45965,40.258789
18955.830177,0.006927,2.7277,0.01894,40.444075,40.222104
18956.832056,0.002498,2.7289,0.006859,40.445289,40.221499
18957.825305,0.008861,2.7277,0.024206,40.448005,40.234405
18958.824931,0.00561,2.7276,0.015357,40.449919,40.247237
18959.826104,-0.001251,2.7275,-0.00336,40.448974,40.219362
18960.827393,0.001769,2.7281,0.004836,40.442205,40.239158
18961.827201,-0.000639,2.7277,-0.001712,40.455208,40.229236
18962.828209,0.004611,2.7279,0.012573,40.433378,40.227054
18963.826737,0.000115,2.728,0.000341,40.439514,40.246656
18964.828217,3.4E+038,2.7284,0.14384,40.445842,40.251893
18965.826273,0.000238,2.7276,0.000655,40.432017,40.235155
18966.826572,-0.0000514,2.7287,-0.000126,40.455957,40.230714
18967.828131,0.002285,2.7282,0.006261,40.451471,40.229502
18968.830182,0.003571,2.7283,0.009739,40.436528,40.232389
18969.826592,0.00492,2.7287,0.013424,40.442762,40.234257
18970.829413,0.005097,2.7288,0.013934,40.434538,40.247138
18971.828615,-0.000818,2.7289,-0.002188,40.44225,40.239931
18972.825396,0.006235,2.7278,0.017016,40.449943,40.223606
18973.82595,-0.00135,2.7288,-0.003642,40.447151,40.239374
18974.826771,-0.002491,2.7282,-0.006764,40.445502,40.241
18975.826335,0.000118,2.728,0.000342,40.439872,40.235369
18976.826554,-0.003594,2.7281,-0.009744,40.417218,40.231635
18977.825265,-0.00168,2.729,-0.004534,40.454647,40.244324
18978.825292,-0.002031,2.7278,-0.005524,40.432526,40.249493
18979.826759,0.00125,2.7285,0.003429,40.431965,40.237287
18980.829332,0.000776,2.7283,0.002175,40.442008,40.236414
18981.829162,0.003175,2.7288,0.008728,40.427939,40.236535
18982.829938,-0.000404,2.7281,-0.001061,40.434681,40.234544
18983.825378,0.009892,2.7286,0.027065,40.436915,40.232047
18984.828202,0.004763,2.7297,0.013096,40.434681,40.22763
18985.827832,0.00052,2.7291,0.00145,40.428642,40.23178
18986.828779,-0.000816,2.7285,-0.002199,40.438782,40.217175
18987.828256,0.005441,2.7289,0.014893,40.443705,40.210817
18988.825598,0.005585,2.7296,0.01529,40.447296,40.222414
18989.827867,0.001257,2.7286,0.003458,40.433079,40.228211
18990.828822,0.001086,2.7291,0.002978,40.428642,40.247428
18991.829882,0.001434,2.7289,0.003937,40.424274,40.241967
18992.826346,0.000878,2.7287,0.002438,40.416004,40.21732
18993.826857,0.006654,2.7286,0.018178,40.419496,40.225543
18994.824066,0.051872,2.7292,0.13942,40.419254,40.223482
18995.82569,-0.00228,2.7286,-0.006223,40.436135,40.224717
18996.826351,3.4E+038,2.7295,0.13934,40.423062,40.238935
18997.825253,0.002809,2.7286,0.007694,40.443388,40.220326
18998.825104,-0.0006,2.7283,-0.001634,40.435433,40.21055
18999.825094,3.4E+038,2.7277,0.13702,40.428204,40.192766
19000.826913,0.006962,2.7299,0.019007,40.446325,40.214893
19001.83049,0.008594,2.7286,0.023486,40.425171,40.224305
19002.82637,0.003551,2.7283,0.009738,40.420004,40.227871
19003.829857,0.004771,2.7293,0.013058,40.434512,40.228553
19004.830229,0.049885,2.729,0.15507,40.429318,40.230636
19005.826185,0.004432,2.7289,0.0121,40.417871,40.237383
19006.828029,0.011154,2.7292,0.030455,40.438416,40.257203
19007.824986,0.054073,2.7287,0.14869,40.424153,40.251308
19008.826342,0.008948,2.73,0.024448,40.429515,40.236655
19009.826579,0.010079,2.7281,0.027529,40.421751,40.252181
19010.824873,0.008778,2.7282,0.024004,40.425098,40.217318
19011.825857,0.053495,2.7296,0.14496,40.426727,40.228408
19012.825202,3.4E+038,2.7296,0.14414,40.448411,40.231536
19013.825302,0.010023,2.7299,0.027418,40.441886,40.235928
19014.82515,-0.001661,2.7282,-0.00448,40.429875,40.234104
19015.825032,0.006346,2.7289,0.01737,40.430022,40.229156
19016.825846,-0.002376,2.7281,-0.00642,40.43565,40.238425
19017.838852,0.001009,2.7288,0.002765,40.428446,40.245048
19018.832848,0.000905,2.7305,0.002534,40.419182,40.239058
19019.824845,-0.001957,2.7295,-0.005258,40.43126,40.236217
19020.826248,-0.0000484,2.7303,-0.000133,40.422696,40.244392
19021.827505,-0.000831,2.7289,-0.002242,40.430798,40.255042
19022.825155,-0.00143,2.7302,-0.003882,40.423741,40.226514
19023.825787,-0.001237,2.73,-0.003355,40.433489,40.227166
19024.827341,-0.001816,2.7292,-0.004941,40.414545,40.238787
19025.828177,-0.000722,2.7305,-0.001982,40.437856,40.216612
19026.825998,-0.001324,2.7288,-0.003569,40.41879,40.220834
19027.827806,-0.000903,2.7308,-0.002452,40.434074,40.236121
19028.825009,0.00306,2.7308,0.008344,40.431453,40.238958
19029.825317,0.001234,2.7297,0.003348,40.433467,40.228599
19030.825071,0.00316,2.7305,0.008615,40.41287,40.238204
19031.826175,0.00575,2.7296,0.015716,40.420101,40.247619
19032.824707,0.003253,2.7304,0.008893,40.426017,40.242255
19033.825765,0.003477,2.7298,0.009529,40.428715,40.223482
19034.825121,0.004077,2.73,0.011124,40.418575,40.254827
19035.826146,-0.000808,2.7298,-0.002158,40.414814,40.248518
19036.826447,-0.003367,2.7309,-0.009137,40.416802,40.245048
19037.825174,0.001789,2.7303,0.004946,40.416509,40.243662
19038.82614,-0.001502,2.73,-0.004038,40.423884,40.246308
19039.824565,3.4E+038,2.7298,0.12253,40.417457,40.254437
19040.82897,-0.000331,2.7305,-0.000857,40.416535,40.242961
19041.828539,0.054911,2.7308,0.14938,40.425462,40.249706
19042.824357,0.001497,2.7306,0.00418,40.408335,40.251863
19043.826391,0.003263,2.7304,0.008974,40.421313,40.240462
19044.826437,3.4E+038,2.7304,0.15115,40.404819,40.242524
19045.82662,0.010448,2.7297,0.028573,40.419592,40.243107
